Activity ID,Nombre de la Actividad,Fecha de Inicio,Deporte,Duración (min),Distancia (m),Ritmo medio (min/km),Velocidad media (m/s),Velocidad máxima (m/s),Calorías,Tasa Metabólica Basal,Frecuencia Cardíaca Media,Frecuencia Cardíaca Máxima,Tiempo en Zona 1 (s),Tiempo en Zona 2 (s),Tiempo en Zona 3 (s),Tiempo en Zona 4 (s),Tiempo en Zona 5 (s),VO2Max,Cadencia Media (spm),Cadencia Máxima (spm),Elevación Ganada (m),Elevación Perdida (m),Potencia Media (W),Potencia Máxima (W),Temperatura (°C),Latitud,Longitud,Lugar
18703715325,Entrenamiento en cinta,2025-04-01 20:58:46,treadmill_running,30.041817220052085,5480.0,5.482083434316073,3.0399999618530273,4.730999946594238,420.0,48.0,155.0,182.0,73.806,498.358,348.85,880.996,0.0,,,,,,,,,,,
18680114270,Conil de la Frontera Ciclismo,2025-03-30 11:45:04,cycling,121.59666341145834,29996.580078125,4.053684223160249,4.111000061035156,9.274999618530273,645.0,196.0,104.0,140.0,3791.554,494.998,0.0,0.0,0.0,,,,128.94232082366943,126.1105318069458,,,,36.317702578380704,-6.154294051229954,Conil de la Frontera
18668785279,San Fernando - tirada larga s9,2025-03-29 10:24:32,running,60.310384114583336,10004.1103515625,6.028560461167214,2.765000104904175,3.555000066757202,841.0,97.0,156.0,173.0,38.348,295.584,2400.7,883.467,0.0,51.0,157.03125,163.0,22.548205763101578,42.66728535294533,,,,36.46662217564881,-6.19664185680449,San Fernando
18655366949,San Fernando - Farlekt progresivo Semana 8,2025-03-27 19:11:55,running,41.02381591796875,7125.240234375,5.757534422496171,2.8949999809265137,4.609000205993652,598.0,66.0,151.0,185.0,23.002,747.993,1088.768,563.354,23.912,51.0,153.09375,162.0,86.51233768463135,87.0506010055542,,,,36.466296622529626,-6.197255663573742,San Fernando
18654564864,Fuerza,2025-03-26 19:02:54,strength_training,67.83190104166667,0.0,,0.0,,469.0,109.0,114.0,162.0,1207.985,827.991,651.99,0.0,0.0,,,,,,,,,,,
18636142176,San Fernando - Sesion 10k,2025-03-25 19:34:03,running,55.0094482421875,9006.98046875,6.107423951128184,2.7290000915527344,3.378000020980835,738.0,88.0,143.0,155.0,20.0,1205.982,2064.016,0.0,0.0,51.0,157.453125,164.0,49.035422310233116,67.42795656621456,,,,36.466643465682864,-6.197214340791106,San Fernando
18627393672,Fuerza,2025-03-24 20:01:45,strength_training,43.536250813802084,0.0,,0.0,,440.0,70.0,132.0,179.0,606.974,1322.512,399.999,209.999,0.0,,,,,,,,,,,
18627392046,Fuerza,2025-03-21 18:04:11,strength_training,47.166849772135414,0.0,,0.0,,406.0,76.0,120.0,165.0,926.971,207.15,829.0,26.999,0.0,,,,,,,,,,,
18589788097,Fuerza,2025-03-20 20:02:23,strength_training,53.37336832682292,0.0,,0.0,,631.0,86.0,143.0,184.0,859.963,222.534,408.555,1377.446,8.0,,,,,,,,,,,
18577175551,Fuerza,2025-03-19 07:45:57,strength_training,63.85401611328125,0.0,,0.0,,298.0,103.0,95.0,135.0,1123.979,119.0,0.0,0.0,0.0,,,,,,,,,,,
18560660053,Fuerza,2025-03-17 20:03:28,strength_training,77.34777018229167,0.0,,0.0,,626.0,124.0,126.0,175.0,1703.566,390.003,1072.993,602.006,0.0,,,,,,,,,,,
18539051665,Sevilla - tirada larga s7,2025-03-15 12:58:07,running,110.23384602864583,18001.109375,6.123725140059366,2.7219998836517334,3.181999921798706,1556.0,177.0,164.0,182.0,75.382,854.842,185.785,5497.902,0.0,51.0,156.75,164.0,200.04959666728973,198.07851016521454,,,,37.385527957230806,-6.003236481919885,Sevilla
18537883497,Fuerza,2025-03-12 07:40:27,strength_training,71.110498046875,0.0,,0.0,,396.0,114.0,104.0,136.0,1970.366,518.007,0.0,0.0,0.0,,,,,,,,,,,
18505421661,San Fernando - Cuestas semana 7,2025-03-11 19:00:56,running,52.87853190104167,8261.33984375,6.400721057498461,2.6040000915527344,4.208000183105469,663.0,85.0,140.0,155.0,166.665,1470.596,1526.454,0.0,0.0,51.0,146.34375,221.0,337.4205748140812,358.0902763903141,,,,36.46671655587852,-6.197511898353696,San Fernando
18457921492,San Fernando - Series medias s6,2025-03-06 18:55:05,running,46.272151692708334,7819.91015625,5.917222930716882,2.816999912261963,3.573999881744385,639.0,74.0,151.0,177.0,142.579,759.055,855.659,1001.067,0.0,51.0,151.03125,204.0,73.1554388999939,70.85924863815308,,,,36.46698008291423,-6.197322886437178,San Fernando
18442993096,Fuerza,2025-03-05 07:40:58,strength_training,48.60675048828125,0.0,,0.0,,205.0,78.0,88.0,125.0,990.266,18.0,0.0,0.0,0.0,,,,,,,,,,,
18439274927,San Fernando - Sesión de entrenamiento de carr,2025-03-04 19:13:32,running,40.738399251302084,6904.0400390625,5.900660920389731,2.825000047683716,3.9189999103546147,554.0,66.0,146.0,182.0,192.964,1032.367,609.095,582.615,0.0,51.0,153.609375,164.0,41.49998152256012,40.026617646217346,,,,36.466867849230766,-6.1973414942622185,San Fernando
18408568039,San Fernando - Sesión de entrenamiento de carr,2025-03-01 12:37:35,running,79.9635498046875,13151.740234375,6.080073692125167,2.7409999370574947,3.686000108718872,1093.0,129.0,155.0,177.0,14.001,256.998,4043.893,475.755,0.0,51.0,159.40625,168.0,49.807818830013275,51.49043029546738,,,,36.466304836794734,-6.195872230455279,San Fernando
18394037263,San Fernando - Carrera progresiva,2025-02-27 18:55:35,running,62.28768310546875,10731.0703125,5.804424096719733,2.8710000514984126,3.686000108718872,891.0,100.0,154.0,181.0,50.001,731.981,1579.971,1366.88,0.0,51.0,157.171875,202.0,42.6530522108078,40.93375861644745,,,,36.46661429665983,-6.1974551528692245,San Fernando
18384835114,San Fernando Ciclismo,2025-02-26 18:15:18,cycling,57.809183756510414,17499.5703125,3.3034630407591847,5.045000076293944,9.60099983215332,389.0,93.0,114.0,141.0,2635.42,606.027,0.0,0.0,0.0,,,,74.92233836650848,74.82429683208466,,,,36.466597029939294,-6.197526315227151,San Fernando
18375552750,San Fernando - Series medias s5,2025-02-25 19:00:24,running,49.33396809895833,7510.6201171875,6.5685612278620225,2.5369999408721924,4.189000129699707,621.0,79.0,147.0,175.0,327.67,912.472,964.827,741.509,0.0,51.0,147.359375,175.0,27.241123907268047,48.625308744609356,,,,36.466681687161326,-6.19770216755569,San Fernando
18363179434,Fuerza,2025-02-24 07:43:10,strength_training,48.693965657552084,0.0,,0.0,,214.0,78.0,92.0,135.0,601.291,83.01,0.0,0.0,0.0,,,,,,,,,,,
18342638699,Sevilla - Test 5km,2025-02-22 09:01:25,running,24.108083089192707,5003.97021484375,4.817791084702827,3.4590001106262207,4.2829999923706055,377.0,38.0,149.0,160.0,13.999,33.001,1394.451,0.0,0.0,,163.046875,176.0,24.957921028137207,21.764498710632324,,,,37.371915159747005,-5.987050859257579,Sevilla
18331080442,Puerto Real Carrera,2025-02-20 19:38:28,running,41.457767740885416,6999.68994140625,5.922800593729796,2.813999891281128,4.124000072479248,553.0,65.0,150.0,182.0,11.801,688.994,1332.194,454.462,0.0,51.0,158.5625,172.0,27.773147106170654,27.603987216949463,,,,36.52402597479522,-6.177161308005452,Puerto Real
18321606230,Puerto Real - Series cortas,2025-02-19 18:21:57,running,40.46855061848958,6665.080078125,6.071727592787463,2.744999885559082,4.086999893188477,543.0,64.0,154.0,181.0,52.997,211.566,1327.845,783.565,0.0,51.0,155.625,179.0,44.06328356266022,42.701544404029846,,,,36.52366471476853,-6.177828088402748,Puerto Real
18317209383,Fuerza,2025-02-19 07:40:51,strength_training,48.75508219401042,0.0,,0.0,,247.0,76.0,100.0,143.0,1088.209,248.0,8.0,0.0,0.0,,,,,,,,,,,
18301694021,Fuerza,2025-02-17 07:39:32,strength_training,78.60144856770833,0.0,,0.0,,369.0,123.0,99.0,133.0,1918.51,281.998,0.0,0.0,0.0,,,,,,,,,,,
18280866031,Puerto Real Carrera,2025-02-15 08:43:50,running,96.05345052083334,15999.400390625,6.0035656446923324,2.7760000228881836,3.181999921798706,1275.0,151.0,152.0,175.0,30.0,214.999,4743.966,759.944,0.0,51.0,162.875,172.0,55.521221935749054,61.982427299022675,,,,36.52513263747096,-6.18237242102623,Puerto Real
18277211786,San Fernando - Ritmo controlado,2025-02-14 18:44:12,running,57.94668375651042,9827.4296875,5.896423133936608,2.8269999027252193,3.331000089645386,804.0,91.0,161.0,182.0,4.998,500.073,1447.863,1522.708,0.0,51.0,157.984375,166.0,50.17448724806309,53.9267493635416,,,,36.46469106897712,-6.194917531684041,San Fernando
18251212334,San Fernando - Series medias,2025-02-11 18:29:23,running,41.43278401692708,7020.0,5.902105985317248,2.8239998817443848,4.067999839782715,543.0,65.0,149.0,183.0,128.001,768.911,878.527,691.73,0.0,51.0,153.734375,171.0,51.9195020198822,50.193361043930054,,,,36.46703967824578,-6.196721149608493,San Fernando
18241652316,San Fernando Carrera,2025-02-10 17:55:05,running,37.696834309895834,6023.009765625,6.258803451563735,2.663000106811523,3.125999927520752,445.0,59.0,137.0,148.0,35.999,2043.734,165.0,0.0,0.0,,155.4375,161.0,2.4785218238830566,25.933515548706055,,,,36.46672326140106,-6.200565844774246,San Fernando
18220955711,Segura de León - Tirada larga,2025-02-08 11:06:29,running,73.45575358072917,11004.6103515625,6.674998135694962,2.496999979019165,3.312000036239624,893.0,115.0,141.0,156.0,252.997,1806.933,2327.136,0.0,0.0,50.0,150.65625,216.0,167.644287109375,172.9034423828125,,,,38.11845079064369,-6.532104564830661,Segura de León
18207457462,San Fernando - Ritmo controlado,2025-02-06 18:52:49,running,40.02143147786458,6745.259765625,5.933267638085735,2.809000015258789,3.2839999198913574,533.0,63.0,158.0,175.0,12.8,138.998,1427.318,814.319,0.0,50.0,156.390625,162.0,41.139606326818466,41.81099686026573,,,,36.46677942015231,-6.197626814246178,San Fernando
18199222113,San Fernando Carrera,2025-02-05 19:29:15,running,27.650716145833332,4308.9501953125,6.41704240998497,2.596999883651733,3.443000078201294,350.0,43.0,151.0,192.0,30.605,406.556,899.274,181.31,125.683,,148.25,167.0,5.156478941440582,12.9052215218544,,,,36.462918212637305,-6.195727894082665,San Fernando
18199218590,San Fernando Ciclismo,2025-02-05 18:12:01,cycling,48.748250325520836,15923.9296875,3.0613203701713996,5.443999767303467,7.978000164031982,280.0,76.0,107.0,137.0,1925.099,252.999,0.0,0.0,0.0,,,,48.35073765181005,45.10480221174657,,,,36.466821413487196,-6.196741433814168,San Fernando
18195071008,Fuerza,2025-02-05 07:59:11,strength_training,54.351566569010416,0.0,,0.0,,246.0,85.0,96.0,134.0,851.715,184.999,0.0,0.0,0.0,,,,,,,,,,,
18189862391,Puerto Real - Series Cortas Semana 2,2025-02-04 20:11:31,running,34.18448486328125,5718.580078125,5.977792458314164,2.7880001068115234,3.9000000953674316,445.0,54.0,150.0,179.0,31.0,828.418,595.917,583.786,0.0,50.0,156.59375,164.0,27.338970184326172,25.301992416381836,,,,36.52379094623029,-6.177040105685592,Puerto Real
18187206583,Fuerza,2025-02-03 07:44:05,strength_training,46.4357177734375,0.0,,0.0,,325.0,73.0,117.0,139.0,1480.866,1001.316,0.0,0.0,0.0,,,,,,,,,,,
18167112709,San Fernando Carrera,2025-02-02 11:59:21,running,28.609983317057292,4489.5,6.37264357212547,2.615000009536743,5.412000179290771,357.0,45.0,136.0,156.0,186.0,851.378,628.964,0.0,0.0,,141.75,189.0,22.112192749977112,3.450257420539856,,,,36.46663349121809,-6.207020580768585,San Fernando
18158771783,San Fernando Ciclismo,2025-02-01 11:37:17,cycling,92.73483072916666,30028.029296875,3.0882756178347512,5.396999835968018,8.91100025177002,635.0,146.0,120.0,152.0,2504.883,2516.364,128.0,0.0,0.0,,,,105.39348316192627,122.76313018798828,,,,36.468647830188274,-6.197357587516308,San Fernando
18152225187,San Fernando - Base,2025-01-31 17:35:42,running,30.072100830078124,4960.5,6.06231243424617,2.7490000724792476,3.507999897003174,394.0,47.0,151.0,166.0,23.0,331.997,1381.851,62.002,0.0,50.0,156.90625,162.0,31.707441329956055,26.983646392822266,,,,36.46668001078069,-6.197736533358693,San Fernando
18152221745,Fuerza,2025-01-31 07:53:13,strength_training,66.88874918619791,0.0,,0.0,,292.0,105.0,95.0,138.0,1206.998,249.002,0.0,0.0,0.0,,,,,,,,,,,
18131048498,Fuerza,2025-01-29 07:39:28,strength_training,49.18809814453125,0.0,,0.0,,275.0,77.0,101.0,161.0,423.982,675.266,164.0,0.0,0.0,,,,,,,,,,,
18105340637,Sevilla Carrera,2025-01-26 09:05:17,running,127.79441731770834,21009.099609375,6.082812671357033,2.740000009536743,3.99399995803833,1737.0,200.0,172.0,193.0,17.974,373.999,766.0,6239.992,268.996,50.0,152.59375,171.0,136.84018325805664,140.8271951675415,,,,37.372795259580016,-5.989920403808355,Sevilla
18063378880,San Fernando - Base,2025-01-21 13:53:16,running,30.02211710611979,4908.8701171875,6.115891516665496,2.7249999046325684,5.803999900817871,380.0,47.0,141.0,160.0,20.0,983.832,787.998,0.0,0.0,50.0,154.453125,179.0,35.007235527038574,31.434914588928223,,,,36.46664614789188,-6.197905344888568,San Fernando
18033926562,Puerto Real Carrera,2025-01-18 09:18:02,running,90.00631510416666,14195.3603515625,6.340544577599227,2.628999948501587,2.8369998931884766,1202.0,141.0,165.0,185.0,31.0,143.003,1570.984,3630.32,9.999,50.0,159.234375,166.0,59.00467526912689,60.16466462612152,,,,36.525140600278974,-6.182351382449269,Puerto Real
18021362444,San Fernando Ciclismo,2025-01-16 18:19:02,cycling,51.592081705729164,15708.08984375,3.284427465014585,5.073999881744385,7.995999813079835,310.0,81.0,111.0,128.0,2687.885,165.998,0.0,0.0,0.0,,,,51.78738375753164,45.772594176232815,,,,36.466870196163654,-6.197222471237183,San Fernando
18013647489,San Fernando - Series largas (calidad),2025-01-15 18:41:00,running,56.540384928385414,9094.4697265625,6.217007327348197,2.680999994277954,3.2750000953674316,718.0,89.0,146.0,170.0,31.002,1394.821,1802.697,148.996,0.0,50.0,154.609375,162.0,69.15575695037842,51.77037525177002,,,,36.46732164546847,-6.197950020432472,San Fernando
18003811922,Puerto Real Carrera,2025-01-14 19:59:18,running,42.88594970703125,6313.60009765625,6.792630043665812,2.4539999961853027,2.575000047683716,491.0,67.0,135.0,143.0,32.001,2478.62,32.0,0.0,0.0,,153.265625,160.0,29.68363094329834,26.34459400177002,,,,36.52384744025767,-6.177540086209774,Puerto Real
17988825904,Fuerza,2025-01-13 07:44:46,strength_training,59.54816487630208,0.0,,0.0,,343.0,93.0,106.0,144.0,1180.702,885.76,26.242,0.0,0.0,,,,,,,,,,,
17981565437,San Fernando Carrera,2025-01-12 11:06:30,running,103.79659830729166,16304.6103515625,6.366088858869581,2.618000030517578,3.003999948501587,1343.0,163.0,162.0,176.0,25.001,196.999,2525.004,3473.064,0.0,50.0,157.703125,164.0,63.32945877313614,62.96431976556778,,,,36.466787718236446,-6.197201935574412,San Fernando
17971231539,San Fernando Carrera,2025-01-11 09:47:58,running,59.265283203125,10005.0,5.923566537043977,2.813999891281128,3.434000015258789,821.0,93.0,164.0,182.0,20.876,313.995,624.005,2597.012,0.0,50.0,156.484375,163.0,27.249166876077652,45.54694786667824,,,,36.46785691380501,-6.196956597268581,San Fernando
17962603210,Fuerza,2025-01-10 07:39:36,strength_training,55.379634602864584,0.0,,0.0,,243.0,87.0,95.0,125.0,1146.042,60.999,0.0,0.0,0.0,,,,,,,,,,,
17958497660,San Fernando Carrera,2025-01-09 18:25:10,running,28.57161661783854,3893.949951171875,7.337438070882236,2.2709999084472656,6.363999843597412,332.0,45.0,141.0,166.0,56.999,788.992,832.966,19.0,0.0,,145.796875,250.0,107.47743082046509,126.02719449996948,,,,36.4668021351099,-6.197669645771384,San Fernando
17950140187,San Fernando Carrera,2025-01-08 18:27:43,running,50.13479817708333,8001.64013671875,6.265565224186927,2.6600000858306885,3.115999937057495,667.0,79.0,157.0,176.0,7.845,392.998,1506.399,1098.96,0.0,50.0,156.109375,163.0,42.46012878417969,37.96722602844238,,,,36.46683029830456,-6.197157176211476,San Fernando
17945615837,Fuerza,2025-01-08 07:39:39,strength_training,54.0142822265625,0.0,,0.0,,295.0,85.0,104.0,149.0,1584.149,217.293,59.997,0.0,0.0,,,,,,,,,,,
17913756521,Benaocaz Caminar,2025-01-04 10:42:14,walking,206.60491536458332,6323.91015625,32.67043810867444,0.5099999904632568,1.5490000247955322,869.0,324.0,92.0,125.0,2154.644,10.999,0.0,0.0,0.0,,,,299.845947265625,276.3270263671875,,,,36.70577564276755,-5.422840481624007,Benaocaz
17893864248,Fuerza,2025-01-02 07:39:43,strength_training,48.45296630859375,0.0,,0.0,,204.0,76.0,91.0,134.0,919.593,89.983,0.0,0.0,0.0,,,,,,,,,,,
17870386622,Fuerza,2024-12-30 07:40:57,strength_training,71.11410319010416,0.0,,0.0,,358.0,112.0,100.0,166.0,1738.874,372.199,241.105,30.0,0.0,,,,,,,,,,,
17843727656,San Fernando Ciclismo,2024-12-26 18:50:30,cycling,55.0495849609375,15410.5,3.572212774467895,4.665999889373779,8.555999755859375,332.0,86.0,111.0,139.0,2125.998,544.688,0.0,0.0,0.0,,,,62.426059037446976,63.13493660092354,,,,36.466896096244454,-6.197658414021134,San Fernando
17843722419,Fuerza,2024-12-26 07:40:43,strength_training,48.11331787109375,0.0,,0.0,,226.0,76.0,97.0,143.0,776.306,335.008,5.0,0.0,0.0,,,,,,,,,,,
17843719599,Fuerza,2024-12-23 07:38:54,strength_training,76.0329833984375,0.0,,0.0,,368.0,119.0,100.0,133.0,1614.019,527.005,0.0,0.0,0.0,,,,,,,,,,,
17807017346,San Fernando Carrera,2024-12-21 11:11:08,running,97.9100341796875,15001.6103515625,6.526634933528295,2.5539999008178706,2.938999891281128,1278.0,154.0,164.0,180.0,15.475,215.0,1480.985,4163.1,0.0,50.0,155.546875,161.0,62.19782042503357,37.948564291000366,,,,36.45601353608072,-6.1983828619122505,San Fernando
17807007801,Fuerza,2024-12-18 07:42:24,strength_training,47.92845052083333,0.0,,0.0,,241.0,75.0,101.0,129.0,1289.527,62.003,0.0,0.0,0.0,,,,,,,,,,,
17807005115,Fuerza,2024-12-16 18:04:16,strength_training,138.88128255208332,0.0,,0.0,,769.0,218.0,109.0,168.0,3380.889,1562.349,179.002,223.999,0.0,,,,,,,,,,,
17806998424,Fuerza,2024-12-11 07:37:45,strength_training,68.00573323567708,0.0,,0.0,,319.0,107.0,98.0,139.0,1418.821,281.996,0.0,0.0,0.0,,,,,,,,,,,
17806994777,Puerto Real Carrera,2024-12-10 18:33:03,running,54.23400065104167,8250.7802734375,6.573196577012504,2.5360000133514404,2.7809998989105225,673.0,85.0,152.0,171.0,46.0,354.995,2380.99,457.12,0.0,50.0,153.984375,172.0,53.649964690208435,52.574779868125916,,,,36.52402781881392,-6.177681405097246,Puerto Real
17713328981,San Fernando Ciclismo,2024-12-08 08:42:02,cycling,113.2476318359375,31051.19921875,3.6471258658362506,4.570000171661377,8.920000076293945,796.0,178.0,125.0,161.0,2447.694,3530.065,552.998,0.0,0.0,,,,162.65142160654068,164.0618115067482,,,,36.466722171753645,-6.194658866152167,San Fernando
17700178565,San Fernando - Intervalos S4,2024-12-06 11:16:31,running,39.75253499348958,6755.7099609375,5.884286806767096,2.8320000171661377,3.686000108718872,539.0,62.0,157.0,182.0,36.001,385.281,945.947,1007.432,0.0,50.0,152.484375,163.0,25.596103072166443,39.02426564693451,,,,36.46707865409553,-6.197623377665877,San Fernando
17696006369,San Fernando Ciclismo,2024-12-05 16:43:52,cycling,69.433984375,19759.30078125,3.5139899505395102,4.743000030517578,8.854999542236328,432.0,109.0,114.0,139.0,2508.411,1078.008,0.0,0.0,0.0,,,,90.15010714530945,264.64697527885437,,,,36.478098006919026,-6.193820759654045,San Fernando
17687389263,Fuerza,2024-12-02 07:42:11,strength_training,56.73208414713542,0.0,,0.0,,327.0,89.0,105.0,154.0,1228.216,545.357,156.002,0.0,0.0,,,,,,,,,,,
17656129185,Sevilla Carrera,2024-11-30 12:50:25,running,83.61183268229166,13008.3095703125,6.427570948427471,2.5929999351501465,3.246999979019165,1069.0,131.0,157.0,186.0,0.0,0.0,0.0,0.0,0.0,50.0,153.625,161.0,116.4945740699768,123.04142427444458,,,,37.38685875199735,-6.0053182952106,Sevilla
17636696867,San Fernando Carrera,2024-11-27 19:00:39,running,45.11018473307292,5557.43017578125,8.117094287510582,2.052999973297119,4.124000072479248,453.0,71.0,130.0,160.0,0.0,0.0,0.0,0.0,0.0,,131.1875,225.0,129.59987330436707,138.20346808433533,,,,36.466817473992705,-6.1977423168718815,San Fernando
17635954887,Fuerza,2024-11-27 07:41:02,strength_training,48.74871826171875,0.0,,0.0,,231.0,76.0,97.0,145.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
17621272007,San Fernando Carrera,2024-11-25 18:49:53,running,75.521435546875,12002.4404296875,6.292173328357132,2.6489999294281006,3.1719999313354497,970.0,118.0,150.0,177.0,0.0,0.0,0.0,0.0,0.0,50.0,154.90625,164.0,75.27679097652435,74.40284383296967,,,,36.46648068912327,-6.196545632556081,San Fernando
17621256782,Fuerza,2024-11-25 07:39:35,strength_training,48.22726643880208,0.0,,0.0,,313.0,76.0,110.0,162.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
17602799201,San Fernando Carrera,2024-11-23 10:59:51,running,50.073551432291666,8086.81005859375,6.192002912085111,2.691999912261963,3.266000032424927,674.0,79.0,165.0,182.0,0.0,0.0,0.0,0.0,0.0,50.0,154.375,202.0,25.157897770404816,38.592226803302765,,,,36.466730050742626,-6.1969721876084805,San Fernando
17602793296,Fuerza,2024-11-22 18:09:52,strength_training,0.36225001017252606,0.0,,0.0,,2.0,1.0,104.0,111.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
17584454303,San Fernando - Sesión de intervalos,2024-11-20 18:51:12,running,35.74261474609375,6059.490234375,5.898617435395601,2.8259999752044678,3.499000072479248,476.0,56.0,151.0,184.0,0.0,0.0,0.0,0.0,0.0,50.0,152.890625,161.0,48.65277963876724,52.86101061105728,,,,36.46687740460038,-6.197729995474219,San Fernando
17580940695,Fuerza,2024-11-20 07:50:09,strength_training,42.13675130208333,0.0,,0.0,,281.0,66.0,114.0,156.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
17562440566,San Fernando Carrera,2024-11-17 19:00:16,running,64.60333251953125,10009.1796875,6.454408306827717,2.5820000171661377,2.865000009536743,870.0,101.0,165.0,187.0,0.0,0.0,0.0,0.0,0.0,50.0,153.453125,163.0,63.86972367763519,63.29854714870453,,,,36.46659476682544,-6.1973656341433525,San Fernando
17562436469,Fuerza,2024-11-15 19:05:47,strength_training,42.65678304036458,0.0,,0.0,,337.0,67.0,123.0,149.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
17530599013,San Fernando Carrera,2024-11-13 19:32:24,running,25.23513387044271,3560.139892578125,7.088242212911564,2.3510000705718994,7.651000022888184,330.0,40.0,154.0,181.0,0.0,0.0,0.0,0.0,0.0,,132.671875,227.0,19.0533504486084,19.334049224853516,,,,36.46685292944312,-6.198943192139268,San Fernando
17530283330,Carrera,2024-10-23 07:27:37,running,43.53541666666667,6704.5400390625,6.493423324048678,2.566999912261963,3.200000047683716,614.0,68.0,161.0,184.0,0.0,0.0,0.0,0.0,0.0,,152.34375,159.0,,,,,,,,
17530281303,San Fernando Carrera,2024-10-19 12:44:44,running,52.921366373697914,8010.85009765625,6.606211042343835,2.5230000019073486,2.809000015258789,683.0,83.0,160.0,176.0,0.0,0.0,0.0,0.0,0.0,50.0,153.546875,161.0,7.937028884887695,34.70049774646759,,,,36.46761576645076,-6.198101146146655,San Fernando
17530275287,Puerto Real Carrera,2024-10-17 20:27:19,running,30.02071736653646,4884.81005859375,6.145728699055883,2.711999893188476,3.2279999256134033,406.0,47.0,157.0,173.0,0.0,0.0,0.0,0.0,0.0,50.0,152.953125,160.0,84.36140441894531,85.48541736602783,,,,36.53134169988334,-6.185387475416064,Puerto Real
17530272968,Carrera,2024-10-08 20:49:09,running,30.84288330078125,4708.64013671875,6.5502740505190395,2.5439999103546143,12.055000305175781,368.0,48.0,146.0,179.0,0.0,0.0,0.0,0.0,0.0,,140.1875,237.0,,,,,,,,
17121618939,Puerto Real Carrera,2024-09-24 19:00:57,running,61.88529866536458,10006.51953125,6.1844978638275805,2.694999933242798,3.45199990272522,840.0,97.0,166.0,182.0,0.0,0.0,0.0,0.0,0.0,50.0,154.921875,180.0,56.51373215019703,57.756666377186775,,,,36.52398934587836,-6.177550395950675,Puerto Real
17113526639,Carrera,2024-09-23 20:52:43,running,35.72833251953125,5478.080078125,6.5220537140742385,2.5550000667572017,7.306000232696533,440.0,56.0,148.0,173.0,0.0,0.0,0.0,0.0,0.0,,147.46875,189.0,,,,,,,,
17113525635,San Fernando Carrera,2024-09-08 20:03:37,running,49.91836751302083,8000.3798828125,6.239499654292946,2.6710000038146973,3.7699999809265137,654.0,78.0,161.0,177.0,0.0,0.0,0.0,0.0,0.0,50.0,154.328125,169.0,59.86262983083725,57.656430184841156,,,,36.46713833324611,-6.194099122658372,San Fernando
17113522669,Conil de la Frontera Ciclismo,2024-09-08 10:19:52,cycling,100.43663736979167,24144.75,4.159771269936184,4.006999969482422,9.572999954223633,624.0,158.0,116.0,161.0,0.0,0.0,0.0,0.0,0.0,,,,120.73463916778564,114.61907482147217,,,,36.31777281872928,-6.154961083084345,Conil de la Frontera
